"ID","NAME","STATUS","PREFIXES AS URL","PREFIXES AS LRU","HOME PAGE","START PAGES","CRAWLED","CRAWLING STATUS","INDEXING STATUS","INDEGREE","OUTDEGREE","NEIGHBOORS COUNT","TOTAL KNOWN PAGES","CRAWLED PAGES","CREATION TIMESTAMP","CREATION DATE","LAST MODIFICATION TIMESTAMP","LAST MODIFICATION DATE","total_tweets (TAGS)","twitter_score (TAGS)","total_twitter_users (TAGS)","FREETAGS (TAGS)","uncrawlable (TAGS)","createdBy (TECHNICAL INFO)","mergedWebEntities (TECHNICAL INFO)"
"237","Arabnews.fr","IN","http://arabnews.fr http://www.arabnews.fr https://arabnews.fr https://www.arabnews.fr","s:https|h:fr|h:arabnews| s:https|h:fr|h:arabnews|h:www| s:http|h:fr|h:arabnews| s:http|h:fr|h:arabnews|h:www|","https://arabnews.fr","https://arabnews.fr","true","FINISHED","FINISHED","20","88","108","737","711","1689961708007","2023-07-21T17:48:28.007Z","1689963368610","2023-07-21T18:16:08.610Z","35078","0,280336216","9299","","","user via lru",""
"238","Science-Et-Vie.com","IN","http://science-et-vie.com http://www.science-et-vie.com https://science-et-vie.com https://www.science-et-vie.com","s:https|h:com|h:science-et-vie| s:https|h:com|h:science-et-vie|h:www| s:http|h:com|h:science-et-vie| s:http|h:com|h:science-et-vie|h:www|","https://science-et-vie.com","https://science-et-vie.com","true","FINISHED","FINISHED","51","825","868","1880","1807","1689961708338","2023-07-21T17:48:28.338Z","1689963368535","2023-07-21T18:16:08.535Z","21900","0,2782345575","11729","","","user via lru",""
"239","Oisehebdo.fr","IN","http://oisehebdo.fr http://www.oisehebdo.fr https://oisehebdo.fr https://www.oisehebdo.fr","s:https|h:fr|h:oisehebdo| s:https|h:fr|h:oisehebdo|h:www| s:http|h:fr|h:oisehebdo| s:http|h:fr|h:oisehebdo|h:www|","https://oisehebdo.fr","https://oisehebdo.fr","true","FINISHED","FINISHED","18","29","47","212","196","1689961708605","2023-07-21T17:48:28.605Z","1689963368442","2023-07-21T18:16:08.442Z","19571","0,2736237","12088","","","user via lru",""
"240","Programme-Tv.net","IN","http://programme-tv.net http://www.programme-tv.net https://programme-tv.net https://www.programme-tv.net","s:https|h:net|h:programme-tv| s:https|h:net|h:programme-tv|h:www| s:http|h:net|h:programme-tv| s:http|h:net|h:programme-tv|h:www|","https://programme-tv.net","https://programme-tv.net https://www.programme-tv.net https://www.programme-tv.net/","true","FINISHED","FINISHED","80","456","519","7566","6349","1689961708856","2023-07-21T17:48:28.856Z","1693244773753","2023-08-28T17:46:13.753Z","22759","0,2729658614","10936","Comment MC: section actu programme tv","","user via lru",""
"241","Marsactu.fr","IN","http://marsactu.fr http://www.marsactu.fr https://marsactu.fr https://www.marsactu.fr","s:https|h:fr|h:marsactu| s:https|h:fr|h:marsactu|h:www| s:http|h:fr|h:marsactu| s:http|h:fr|h:marsactu|h:www|","https://marsactu.fr","https://marsactu.fr","true","FINISHED","FINISHED","24","231","249","1433","1373","1689961709112","2023-07-21T17:48:29.112Z","1689963368268","2023-07-21T18:16:08.268Z","21460","0,2709227327","11667","","","user via lru",""
"242","Conspiracywatch.info","IN","http://conspiracywatch.info http://www.conspiracywatch.info https://conspiracywatch.info https://www.conspiracywatch.info","s:https|h:info|h:conspiracywatch| s:https|h:info|h:conspiracywatch|h:www| s:http|h:info|h:conspiracywatch| s:http|h:info|h:conspiracywatch|h:www|","https://conspiracywatch.info","https://conspiracywatch.info","true","FINISHED","FINISHED","38","805","829","1278","1205","1689961709335","2023-07-21T17:48:29.335Z","1689963368211","2023-07-21T18:16:08.211Z","17083","0,269846963","12042","","","user via lru",""
"243","Meteofrance.com","IN","http://meteofrance.com http://www.meteofrance.com https://meteofrance.com https://www.meteofrance.com","s:https|h:com|h:meteofrance| s:https|h:com|h:meteofrance|h:www| s:http|h:com|h:meteofrance| s:http|h:com|h:meteofrance|h:www|","https://meteofrance.com","https://meteofrance.com","true","FINISHED","FINISHED","108","158","260","1793","1681","1689961709595","2023-07-21T17:48:29.595Z","1689963368138","2023-07-21T18:16:08.138Z","22973","0,2689589027","11349","Comment MC: actu météo","","user via lru",""
"244","Consultor.fr","IN","http://consultor.fr http://www.consultor.fr https://consultor.fr https://www.consultor.fr","s:https|h:fr|h:consultor| s:https|h:fr|h:consultor|h:www| s:http|h:fr|h:consultor| s:http|h:fr|h:consultor|h:www|","https://consultor.fr","https://consultor.fr","true","FINISHED","FINISHED","15","465","480","1330","1300","1689961709926","2023-07-21T17:48:29.926Z","1689963368079","2023-07-21T18:16:08.079Z","17674","0,2673526581","12585","","","user via lru",""
"245","Cielvoile.fr","IN","http://cielvoile.fr http://www.cielvoile.fr https://cielvoile.fr https://www.cielvoile.fr","s:https|h:fr|h:cielvoile| s:https|h:fr|h:cielvoile|h:www| s:http|h:fr|h:cielvoile| s:http|h:fr|h:cielvoile|h:www|","https://cielvoile.fr","https://cielvoile.fr","true","FINISHED","FINISHED","11","2125","2129","2671","2634","1689961710145","2023-07-21T17:48:30.145Z","1689963367946","2023-07-21T18:16:07.946Z","21526","0,2662751043","11237","","","user via lru",""
"246","Lilianeheldkhawam.com","IN","http://lilianeheldkhawam.com http://www.lilianeheldkhawam.com https://lilianeheldkhawam.com https://www.lilianeheldkhawam.com","s:https|h:com|h:lilianeheldkhawam| s:https|h:com|h:lilianeheldkhawam|h:www| s:http|h:com|h:lilianeheldkhawam| s:http|h:com|h:lilianeheldkhawam|h:www|","https://lilianeheldkhawam.com","https://lilianeheldkhawam.com","true","FINISHED","FINISHED","22","1010","1016","1365","1206","1689961710423","2023-07-21T17:48:30.423Z","1689963367899","2023-07-21T18:16:07.899Z","18118","0,2637333662","11576","","","user via lru",""
"248","Pokekalos.fr","IN","http://pokekalos.fr http://www.pokekalos.fr https://pokekalos.fr https://www.pokekalos.fr","s:https|h:fr|h:pokekalos| s:https|h:fr|h:pokekalos|h:www| s:http|h:fr|h:pokekalos| s:http|h:fr|h:pokekalos|h:www|","https://pokekalos.fr","https://pokekalos.fr","true","FINISHED","FINISHED","1","77","78","10076","10076","1689961710938","2023-07-21T17:48:30.938Z","1689963367734","2023-07-21T18:16:07.734Z","15977","0,2626392266","12123","Comment MC: actu pokemon","","user via lru",""
"249","Fakirpresse.info","IN","http://fakirpresse.info http://www.fakirpresse.info https://fakirpresse.info https://www.fakirpresse.info","s:https|h:info|h:fakirpresse| s:https|h:info|h:fakirpresse|h:www| s:http|h:info|h:fakirpresse| s:http|h:info|h:fakirpresse|h:www|","https://fakirpresse.info","https://fakirpresse.info","true","FINISHED","FINISHED","15","101","114","267","241","1689961711305","2023-07-21T17:48:31.305Z","1689963367576","2023-07-21T18:16:07.576Z","20510","0,2623655189","12474","","","user via lru",""
"250","Exoconscience.com","IN","http://exoconscience.com http://www.exoconscience.com https://exoconscience.com https://www.exoconscience.com","s:https|h:com|h:exoconscience| s:https|h:com|h:exoconscience|h:www| s:http|h:com|h:exoconscience| s:http|h:com|h:exoconscience|h:www|","https://exoconscience.com","https://exoconscience.com","true","FINISHED","FINISHED","7","331","336","258","242","1689961711655","2023-07-21T17:48:31.655Z","1689963367517","2023-07-21T18:16:07.517Z","16676","0,2605507718","11991","","","user via lru",""
"251","Letribunaldunet.fr","IN","http://letribunaldunet.fr http://www.letribunaldunet.fr https://letribunaldunet.fr https://www.letribunaldunet.fr","s:https|h:fr|h:letribunaldunet| s:https|h:fr|h:letribunaldunet|h:www| s:http|h:fr|h:letribunaldunet| s:http|h:fr|h:letribunaldunet|h:www|","https://letribunaldunet.fr","https://letribunaldunet.fr","true","FINISHED","FINISHED","15","900","914","2772","2755","1689961711880","2023-07-21T17:48:31.880Z","1689963365776","2023-07-21T18:16:05.776Z","34542","0,2564703198","8003","","","user via lru",""
"252","Toutinfos.com","IN","http://toutinfos.com http://www.toutinfos.com https://toutinfos.com https://www.toutinfos.com","s:https|h:com|h:toutinfos| s:https|h:com|h:toutinfos|h:www| s:http|h:com|h:toutinfos| s:http|h:com|h:toutinfos|h:www|","https://toutinfos.com","https://toutinfos.com","true","FINISHED","FINISHED","1","102","103","302","301","1689961712116","2023-07-21T17:48:32.116Z","1689963341400","2023-07-21T18:15:41.400Z","71369","0,2557728552","379","","","user via lru",""
"253","Zdnet.fr","IN","http://www.zdnet.fr http://zdnet.fr https://www.zdnet.fr https://zdnet.fr","s:https|h:fr|h:zdnet| s:https|h:fr|h:zdnet|h:www| s:http|h:fr|h:zdnet| s:http|h:fr|h:zdnet|h:www|","https://zdnet.fr","https://zdnet.fr","true","FINISHED","FINISHED","47","949","988","1642","1513","1689961712333","2023-07-21T17:48:32.333Z","1689963338956","2023-07-21T18:15:38.956Z","27762","0,2555272847","9186","","","user via lru",""
"254","Basketusa.com","IN","http://basketusa.com http://www.basketusa.com https://basketusa.com https://www.basketusa.com","s:https|h:com|h:basketusa| s:https|h:com|h:basketusa|h:www| s:http|h:com|h:basketusa| s:http|h:com|h:basketusa|h:www|","https://basketusa.com","https://basketusa.com","true","FINISHED","FINISHED","9","575","582","9752","9741","1689961712643","2023-07-21T17:48:32.643Z","1689963337131","2023-07-21T18:15:37.131Z","32812","0,2538489326","8067","","","user via lru",""
"255","Phonandroid.com","IN","http://phonandroid.com http://www.phonandroid.com https://phonandroid.com https://www.phonandroid.com","s:https|h:com|h:phonandroid| s:https|h:com|h:phonandroid|h:www| s:http|h:com|h:phonandroid| s:http|h:com|h:phonandroid|h:www|","https://phonandroid.com","https://phonandroid.com","true","FINISHED","FINISHED","52","528","572","3040","2954","1689961712977","2023-07-21T17:48:32.977Z","1689963333969","2023-07-21T18:15:33.969Z","20936","0,2496844451","10183","","","user via lru",""
"256","Reussir.fr","IN","http://reussir.fr http://www.reussir.fr https://reussir.fr https://www.reussir.fr","s:https|h:fr|h:reussir| s:https|h:fr|h:reussir|h:www| s:http|h:fr|h:reussir| s:http|h:fr|h:reussir|h:www|","https://reussir.fr","https://reussir.fr","true","FINISHED","FINISHED","21","522","542","2277","2255","1689961713270","2023-07-21T17:48:33.270Z","1689963331787","2023-07-21T18:15:31.787Z","18566","0,2490699934","10622","","","user via lru",""
"257","Chartsinfrance.net","IN","http://chartsinfrance.net http://www.chartsinfrance.net https://chartsinfrance.net https://www.chartsinfrance.net","s:https|h:net|h:chartsinfrance| s:https|h:net|h:chartsinfrance|h:www| s:http|h:net|h:chartsinfrance| s:http|h:net|h:chartsinfrance|h:www|","https://chartsinfrance.net","https://chartsinfrance.net","true","FINISHED","FINISHED","20","786","802","4410","4335","1689961713617","2023-07-21T17:48:33.617Z","1689963329392","2023-07-21T18:15:29.392Z","21245","0,2456692183","9874","","","user via lru",""
"258","Infomigrants.net","IN","http://infomigrants.net http://www.infomigrants.net https://infomigrants.net https://www.infomigrants.net","s:https|h:net|h:infomigrants| s:https|h:net|h:infomigrants|h:www| s:http|h:net|h:infomigrants| s:http|h:net|h:infomigrants|h:www|","https://infomigrants.net","https://infomigrants.net","true","FINISHED","FINISHED","38","920","955","2120","2026","1689961713843","2023-07-21T17:48:33.843Z","1689963324999","2023-07-21T18:15:24.999Z","18218","0,2403724134","10161","","","user via lru",""
"259","Livrenoir.fr","IN","http://livrenoir.fr http://www.livrenoir.fr https://livrenoir.fr https://www.livrenoir.fr","s:https|h:fr|h:livrenoir| s:https|h:fr|h:livrenoir|h:www| s:http|h:fr|h:livrenoir| s:http|h:fr|h:livrenoir|h:www|","https://livrenoir.fr","https://livrenoir.fr","true","FINISHED","FINISHED","3","98","101","467","466","1689961714078","2023-07-21T17:48:34.078Z","1689963322182","2023-07-21T18:15:22.182Z","19987","0,2393457566","11205","Comment MC: à vérifier mais semble ok pour mois ","","user via lru",""
"260","Goldnadel.tv","IN","http://goldnadel.tv http://www.goldnadel.tv https://goldnadel.tv https://www.goldnadel.tv","s:https|h:tv|h:goldnadel| s:https|h:tv|h:goldnadel|h:www| s:http|h:tv|h:goldnadel| s:http|h:tv|h:goldnadel|h:www|","https://goldnadel.tv","https://goldnadel.tv","true","FINISHED","FINISHED","1","0","1","4","1","1689961714384","2023-07-21T17:48:34.384Z","1693930481281","2023-09-05T16:14:41.281Z","16046","0,2381180361","10501","Comment MC: ok pour moi mais à vérifier site actu perso|uncrawlable","true","user via lru",""
"262","Vanityfair.fr","IN","http://vanityfair.fr http://www.vanityfair.fr https://vanityfair.fr https://www.vanityfair.fr","s:https|h:fr|h:vanityfair| s:https|h:fr|h:vanityfair|h:www| s:http|h:fr|h:vanityfair| s:http|h:fr|h:vanityfair|h:www|","https://vanityfair.fr","https://vanityfair.fr","true","FINISHED","FINISHED","55","200","250","694","579","1689961714974","2023-07-21T17:48:34.974Z","1689963313469","2023-07-21T18:15:13.469Z","14686","0,2374388","10584","","","user via lru",""
"263","Ign.com","IN","http://ign.com http://www.ign.com https://ign.com https://www.ign.com","s:https|h:com|h:ign| s:https|h:com|h:ign|h:www| s:http|h:com|h:ign| s:http|h:com|h:ign|h:www|","https://ign.com","https://ign.com","true","FINISHED","FINISHED","40","838","878","3136","2691","1689961715188","2023-07-21T17:48:35.188Z","1689963311636","2023-07-21T18:15:11.636Z","19459","0,2367984394","9666","","","user via lru",""
"264","Linternaute.com","IN","http://linternaute.com http://www.linternaute.com https://linternaute.com https://www.linternaute.com","s:https|h:com|h:linternaute| s:https|h:com|h:linternaute|h:www| s:http|h:com|h:linternaute| s:http|h:com|h:linternaute|h:www|","https://linternaute.com","https://linternaute.com","true","FINISHED","FINISHED","63","1029","1079","9125","6197","1689961715476","2023-07-21T17:48:35.476Z","1689963309353","2023-07-21T18:15:09.353Z","15111","0,2365722443","10657","","","user via lru",""
"265","Dalloz-Actualite.fr","IN","http://dalloz-actualite.fr http://www.dalloz-actualite.fr https://dalloz-actualite.fr https://www.dalloz-actualite.fr","s:https|h:fr|h:dalloz-actualite| s:https|h:fr|h:dalloz-actualite|h:www| s:http|h:fr|h:dalloz-actualite| s:http|h:fr|h:dalloz-actualite|h:www|","https://dalloz-actualite.fr","https://dalloz-actualite.fr","true","FINISHED","FINISHED","36","101","133","1741","1660","1689961715836","2023-07-21T17:48:35.836Z","1689963306548","2023-07-21T18:15:06.548Z","18983","0,2365472996","9569","","","user via lru",""
"266","Profidecatholica.com","IN","http://profidecatholica.com http://www.profidecatholica.com https://profidecatholica.com https://www.profidecatholica.com","s:https|h:com|h:profidecatholica| s:https|h:com|h:profidecatholica|h:www| s:http|h:com|h:profidecatholica| s:http|h:com|h:profidecatholica|h:www|","https://profidecatholica.com","https://profidecatholica.com","true","FINISHED","FINISHED","20","1082","1092","2380","2315","1689961716078","2023-07-21T17:48:36.078Z","1689963303876","2023-07-21T18:15:03.876Z","14525","0,2325468256","10441","Comment MC: ok pour moi mais à vérifier site actu perso","","user via lru",""
"267","Cointribune.com","IN","http://cointribune.com http://www.cointribune.com https://cointribune.com https://www.cointribune.com","s:https|h:com|h:cointribune| s:https|h:com|h:cointribune|h:www| s:http|h:com|h:cointribune| s:http|h:com|h:cointribune|h:www|","https://cointribune.com","https://cointribune.com","true","FINISHED","FINISHED","13","2175","2184","2206","2182","1689961716334","2023-07-21T17:48:36.334Z","1689963301142","2023-07-21T18:15:01.142Z","30803","0,23112726","7177","","","user via lru",""
"268","Russiepolitics.blogspot.com","IN","http://russiepolitics.blogspot.com http://www.russiepolitics.blogspot.com https://russiepolitics.blogspot.com https://www.russiepolitics.blogspot.com","s:https|h:blogspot.com|h:russiepolitics| s:https|h:blogspot.com|h:russiepolitics|h:www| s:http|h:blogspot.com|h:russiepolitics| s:http|h:blogspot.com|h:russiepolitics|h:www|","https://russiepolitics.blogspot.com","https://russiepolitics.blogspot.com","true","FINISHED","FINISHED","13","1638","1649","7276","7038","1689961717310","2023-07-21T17:48:37.310Z","1689963298615","2023-07-21T18:14:58.615Z","15949","0,2308089085","9795","","","user via lru",""
"271","Lamarseillaise.fr","IN","http://lamarseillaise.fr http://www.lamarseillaise.fr https://lamarseillaise.fr https://www.lamarseillaise.fr","s:https|h:fr|h:lamarseillaise| s:https|h:fr|h:lamarseillaise|h:www| s:http|h:fr|h:lamarseillaise| s:http|h:fr|h:lamarseillaise|h:www|","https://lamarseillaise.fr","https://lamarseillaise.fr","true","FINISHED","FINISHED","36","27","63","1021","975","1689961718788","2023-07-21T17:48:38.788Z","1689963291348","2023-07-21T18:14:51.348Z","23964","0,2299864797","8484","","","user via lru",""
"272","Bondyblog.fr","IN","http://bondyblog.fr http://www.bondyblog.fr https://bondyblog.fr https://www.bondyblog.fr","s:https|h:fr|h:bondyblog| s:https|h:fr|h:bondyblog|h:www| s:http|h:fr|h:bondyblog| s:http|h:fr|h:bondyblog|h:www|","https://bondyblog.fr","https://bondyblog.fr","true","FINISHED","FINISHED","41","196","228","732","648","1689961719068","2023-07-21T17:48:39.068Z","1689963286981","2023-07-21T18:14:46.981Z","14628","0,2294426422","10213","","","user via lru",""
"273","Onzemondial.com","IN","http://onzemondial.com http://www.onzemondial.com https://onzemondial.com https://www.onzemondial.com","s:https|h:com|h:onzemondial| s:https|h:com|h:onzemondial|h:www| s:http|h:com|h:onzemondial| s:http|h:com|h:onzemondial|h:www|","https://onzemondial.com","https://onzemondial.com","true","FINISHED","FINISHED","17","300","312","1505","1322","1689961719325","2023-07-21T17:48:39.325Z","1689963280929","2023-07-21T18:14:40.929Z","38748","0,2284606379","5750","","","user via lru",""
"274","Madmoizelle.com","IN","http://madmoizelle.com http://www.madmoizelle.com https://madmoizelle.com https://www.madmoizelle.com","s:https|h:com|h:madmoizelle| s:https|h:com|h:madmoizelle|h:www| s:http|h:com|h:madmoizelle| s:http|h:com|h:madmoizelle|h:www|","https://madmoizelle.com","https://madmoizelle.com","true","FINISHED","FINISHED","34","1973","1995","3010","2942","1689961719647","2023-07-21T17:48:39.647Z","1689963280815","2023-07-21T18:14:40.815Z","18691","0,227845342","9316","","","user via lru",""
